,SAA,SAa,time,freq,orig
356,0.17802,0.17802,20,2.85714285714e-06,0.02
357,0.17802,0.17802,40,2.85714285714e-06,0.02
358,0.17802,0.17802,60,2.85714285714e-06,0.02
359,0.17802,0.17802,80,2.85714285714e-06,0.02
360,0.18002,0.18002,20,2.85714285714e-06,0.022
361,0.18002,0.18002,40,2.85714285714e-06,0.022
362,0.18002,0.18002,60,2.85714285714e-06,0.022
363,0.18002,0.18002,80,2.85714285714e-06,0.022
364,0.18202,0.18202,20,2.85714285714e-06,0.013
365,0.18202,0.18202,40,2.85714285714e-06,0.013
366,0.18202,0.18202,60,2.85714285714e-06,0.013
367,0.18202,0.18202,80,2.85714285714e-06,0.013
368,0.18402,0.18402,20,2.85714285714e-06,0.023
369,0.18402,0.18402,40,2.85714285714e-06,0.023
370,0.18402,0.18402,60,2.85714285714e-06,0.023
371,0.18402,0.18402,80,2.85714285714e-06,0.023
372,0.18602,0.18602,20,2.85714285714e-06,0.015
373,0.18602,0.18602,40,2.85714285714e-06,0.015
374,0.18602,0.18602,60,2.85714285714e-06,0.015
375,0.18602,0.18602,80,2.85714285714e-06,0.015
376,0.18802,0.18802,20,2.85714285714e-06,0.019
377,0.18802,0.18802,40,2.85714285714e-06,0.019
378,0.18802,0.18802,60,2.85714285714e-06,0.019
379,0.18802,0.18802,80,2.85714285714e-06,0.019
380,0.19002,0.19002,20,2.85714285714e-06,0.022
381,0.19002,0.19002,40,2.85714285714e-06,0.022
382,0.19002,0.19002,60,2.85714285714e-06,0.022
383,0.19002,0.19002,80,2.85714285714e-06,0.022
384,0.19202,0.19202,20,2.85714285714e-06,0.014
385,0.19202,0.19202,40,2.85714285714e-06,0.014
386,0.19202,0.19202,60,2.85714285714e-06,0.014
387,0.19202,0.19202,80,2.85714285714e-06,0.014
388,0.19402,0.19402,20,2.85714285714e-06,0.018
389,0.19402,0.19402,40,2.85714285714e-06,0.018
390,0.19402,0.19402,60,2.85714285714e-06,0.018
391,0.19402,0.19402,80,2.85714285714e-06,0.018
392,0.19602,0.19602,20,2.85714285714e-06,0.024
393,0.19602,0.19602,40,2.85714285714e-06,0.024
394,0.19602,0.19602,60,2.85714285714e-06,0.024
395,0.19602,0.19602,80,2.85714285714e-06,0.024
396,0.19802,0.19802,20,2.85714285714e-06,0.016
397,0.19802,0.19802,40,2.85714285714e-06,0.016
398,0.19802,0.19802,60,2.85714285714e-06,0.016
399,0.19802,0.19802,80,2.85714285714e-06,0.016
